Projekt Aerodynamik Übung CPM3
P_amb in [Pa]:  100463 T_amb in [K]: 291
Channel 1-3 HCL Druckdaten [V] 
0,582	0,615	0,582
0,585	0,613	0,587
0,584	0,613	0,581
0,582	0,608	0,582
0,586	0,613	0,581
0,583	0,610	0,585
0,582	0,611	0,582
0,579	0,610	0,586
0,585	0,610	0,582
0,579	0,613	0,582
0,583	0,613	0,579
0,585	0,611	0,584
0,585	0,613	0,582
0,580	0,610	0,582
0,581	0,610	0,576
0,580	0,613	0,584
0,586	0,615	0,581
0,585	0,607	0,581
0,583	0,617	0,584
0,580	0,616	0,579
0,583	0,612	0,581
0,581	0,609	0,581
0,585	0,609	0,581
0,582	0,615	0,581
0,587	0,611	0,583
0,587	0,613	0,586
0,585	0,615	0,581
0,580	0,610	0,584
0,583	0,610	0,585
0,580	0,615	0,582
0,583	0,613	0,582
0,576	0,608	0,581
0,580	0,611	0,582
0,582	0,613	0,582
0,580	0,611	0,581
0,587	0,613	0,582
0,587	0,615	0,581
0,584	0,615	0,581
0,586	0,613	0,580
0,582	0,608	0,587
0,580	0,615	0,581
0,587	0,615	0,584
0,585	0,613	0,587
0,572	0,610	0,585
0,585	0,608	0,581
0,588	0,610	0,584
0,582	0,614	0,584
0,583	0,611	0,583
0,580	0,614	0,579
0,580	0,616	0,581
0,581	0,613	0,584
0,578	0,610	0,581
0,580	0,615	0,583
0,580	0,616	0,587
0,583	0,615	0,584
0,581	0,615	0,587
0,580	0,615	0,579
0,578	0,610	0,581
0,580	0,615	0,584
0,580	0,613	0,581
0,590	0,610	0,581
0,580	0,613	0,582
0,586	0,610	0,581
0,580	0,608	0,579
0,582	0,616	0,581
0,585	0,611	0,586
0,582	0,613	0,580
0,583	0,615	0,582
0,583	0,615	0,580
0,585	0,615	0,581
0,585	0,611	0,581
0,585	0,604	0,586
0,580	0,609	0,582
0,585	0,612	0,582
0,579	0,610	0,584
0,580	0,616	0,579
0,587	0,613	0,584
0,588	0,615	0,584
0,582	0,610	0,586
0,580	0,608	0,581
0,588	0,611	0,581
0,585	0,615	0,582
0,580	0,611	0,589
0,585	0,613	0,586
0,578	0,608	0,584
0,583	0,615	0,583
0,583	0,613	0,587
0,583	0,608	0,581
0,582	0,613	0,586
0,580	0,615	0,584
0,580	0,613	0,584
0,579	0,616	0,582
0,580	0,613	0,589
0,583	0,613	0,582
0,583	0,613	0,583
0,587	0,610	0,587
0,576	0,611	0,577
0,585	0,605	0,584
0,580	0,608	0,581
0,583	0,608	0,587
0,580	0,604	0,584
0,587	0,612	0,585
0,582	0,617	0,587
0,586	0,612	0,582
0,580	0,608	0,581
0,583	0,613	0,581
0,580	0,608	0,583
0,588	0,605	0,581
0,579	0,615	0,574
0,582	0,613	0,587
0,583	0,608	0,582
0,580	0,611	0,581
0,580	0,615	0,581
0,580	0,615	0,582
0,588	0,615	0,582
0,583	0,611	0,586
0,588	0,610	0,587
0,583	0,611	0,587
0,582	0,607	0,586
0,580	0,613	0,586
0,581	0,615	0,579
0,580	0,610	0,586
0,580	0,613	0,586
0,580	0,611	0,587
0,580	0,608	0,587
0,585	0,613	0,584
0,585	0,608	0,583
0,583	0,608	0,582
0,580	0,616	0,586
0,580	0,615	0,581
0,580	0,616	0,581
0,583	0,609	0,586
0,583	0,616	0,580
0,585	0,613	0,582
0,586	0,615	0,582
0,580	0,610	0,582
0,582	0,613	0,581
0,579	0,611	0,585
0,585	0,610	0,582
0,582	0,611	0,581
0,585	0,607	0,584
0,578	0,613	0,586
0,580	0,615	0,584
0,582	0,613	0,581
0,586	0,613	0,582
0,582	0,610	0,586
0,588	0,616	0,582
0,580	0,615	0,578
0,587	0,611	0,579
0,583	0,615	0,587
0,585	0,613	0,576
0,583	0,615	0,581
0,583	0,611	0,584
0,582	0,610	0,586
0,585	0,605	0,582
0,590	0,614	0,578
0,582	0,612	0,582
0,582	0,610	0,579
0,582	0,604	0,581
0,585	0,611	0,581
0,585	0,615	0,588
0,576	0,615	0,584
0,583	0,615	0,586
0,580	0,611	0,582
0,580	0,613	0,586
0,583	0,613	0,588
0,585	0,611	0,586
0,582	0,610	0,581
0,581	0,613	0,584
0,585	0,615	0,583
0,583	0,610	0,582
0,582	0,613	0,579
0,583	0,613	0,584
0,582	0,611	0,584
0,580	0,618	0,583
0,581	0,614	0,581
0,583	0,615	0,581
0,583	0,613	0,581
0,583	0,615	0,584
0,580	0,612	0,585
0,583	0,615	0,582
0,583	0,609	0,584
0,583	0,607	0,582
0,583	0,614	0,581
0,582	0,607	0,583
0,580	0,617	0,582
0,580	0,610	0,587
0,585	0,611	0,586
0,587	0,608	0,589
0,577	0,613	0,581
0,585	0,611	0,584
0,585	0,615	0,584
0,586	0,610	0,581
0,580	0,610	0,585
0,583	0,615	0,581
0,585	0,613	0,579
0,582	0,613	0,582
0,582	0,608	0,584
0,582	0,613	0,581
0,580	0,610	0,584
0,580	0,608	0,589
0,585	0,608	0,586
0,582	0,616	0,580
0,578	0,610	0,585
0,587	0,610	0,584
0,582	0,613	0,581
0,588	0,608	0,587
0,580	0,613	0,582
0,583	0,612	0,584
0,582	0,613	0,583
0,582	0,607	0,581
0,583	0,614	0,581
0,580	0,614	0,583
0,583	0,611	0,584
0,580	0,611	0,584
0,580	0,614	0,581
0,583	0,608	0,580
0,590	0,613	0,582
0,580	0,608	0,579
0,583	0,608	0,582
0,580	0,614	0,586
0,590	0,615	0,582
0,585	0,611	0,587
0,580	0,615	0,584
0,582	0,613	0,584
0,580	0,615	0,584
0,581	0,615	0,583
0,580	0,613	0,581
0,580	0,610	0,584
0,580	0,615	0,582
0,585	0,605	0,584
0,582	0,610	0,582
0,580	0,610	0,579
0,587	0,610	0,584
0,583	0,606	0,584
0,587	0,611	0,587
0,585	0,609	0,582
0,580	0,613	0,584
0,578	0,610	0,586
0,580	0,616	0,584
0,581	0,610	0,582
0,580	0,614	0,584
0,580	0,613	0,582
0,582	0,613	0,581
0,580	0,615	0,584
0,583	0,611	0,584
0,582	0,608	0,579
0,588	0,615	0,581
0,582	0,608	0,581
0,583	0,615	0,577
0,583	0,610	0,584
0,588	0,608	0,584
0,583	0,613	0,584
0,582	0,615	0,581
0,580	0,605	0,579
0,580	0,615	0,582
0,582	0,611	0,583
0,581	0,615	0,584
0,585	0,610	0,582
0,580	0,613	0,583
0,582	0,608	0,581
0,585	0,613	0,582
0,581	0,613	0,586
0,583	0,614	0,582
0,580	0,605	0,581
0,582	0,612	0,578
0,582	0,620	0,584
0,578	0,612	0,584
0,585	0,611	0,580
0,587	0,613	0,584
0,585	0,613	0,586
0,580	0,615	0,581
0,583	0,613	0,579
0,585	0,611	0,580
0,583	0,615	0,581
0,585	0,610	0,579
0,586	0,615	0,582
0,583	0,608	0,576
0,583	0,615	0,582
0,586	0,610	0,579
0,585	0,615	0,584
0,586	0,613	0,582
0,580	0,611	0,582
0,585	0,613	0,587
0,582	0,613	0,587
0,582	0,615	0,582
0,584	0,615	0,581
0,585	0,611	0,587
0,585	0,610	0,577
0,580	0,610	0,582
0,585	0,608	0,582
0,576	0,609	0,581
0,580	0,616	0,581
0,578	0,615	0,582
0,585	0,614	0,581
0,583	0,614	0,584
0,582	0,608	0,578
0,580	0,608	0,582
0,589	0,615	0,579
0,583	0,615	0,577
0,580	0,611	0,584
0,580	0,618	0,579
0,580	0,613	0,579
0,578	0,615	0,583
0,585	0,607	0,579
0,581	0,613	0,576
0,583	0,608	0,583
0,580	0,608	0,577
0,580	0,615	0,581
0,585	0,608	0,576
0,581	0,613	0,588
0,585	0,608	0,582
0,577	0,613	0,582
0,582	0,610	0,584
0,580	0,610	0,579
0,583	0,615	0,580
0,582	0,611	0,582
0,585	0,615	0,584
0,583	0,605	0,579
0,585	0,614	0,576
0,588	0,617	0,580
0,582	0,612	0,586
0,586	0,609	0,579
0,583	0,608	0,582
0,585	0,613	0,575
0,580	0,611	0,584
0,585	0,608	0,574
0,583	0,615	0,581
0,583	0,608	0,579
0,586	0,611	0,577
0,580	0,613	0,579
0,583	0,610	0,581
0,580	0,612	0,581
0,580	0,610	0,582
0,582	0,615	0,583
0,588	0,613	0,579
0,585	0,615	0,582
0,580	0,610	0,579
0,580	0,611	0,581
0,582	0,610	0,581
0,585	0,610	0,586
0,583	0,616	0,586
0,582	0,610	0,582
0,580	0,614	0,577
0,582	0,610	0,587
0,582	0,606	0,579
0,581	0,614	0,577
0,582	0,614	0,587
0,585	0,609	0,582
0,585	0,612	0,581
0,580	0,612	0,576
0,577	0,614	0,581
0,580	0,616	0,581
0,580	0,608	0,583
0,580	0,615	0,579
0,585	0,611	0,586
0,579	0,611	0,579
0,582	0,606	0,579
0,582	0,613	0,579
0,580	0,610	0,582
0,580	0,615	0,581
0,580	0,613	0,581
0,580	0,613	0,578
0,581	0,613	0,579
0,580	0,605	0,581
0,580	0,608	0,581
0,580	0,610	0,581
0,582	0,603	0,580
0,583	0,611	0,579
0,583	0,615	0,581
0,580	0,613	0,584
0,582	0,615	0,579
0,580	0,615	0,583
0,580	0,609	0,576
0,583	0,602	0,579
0,580	0,611	0,582
0,580	0,613	0,583
0,582	0,614	0,582
0,585	0,614	0,582
0,582	0,613	0,579
0,584	0,608	0,582
0,580	0,611	0,582
0,583	0,615	0,584
0,580	0,611	0,584
0,580	0,613	0,584
0,583	0,611	0,581
0,583	0,608	0,579
0,583	0,608	0,584
0,583	0,615	0,579
0,580	0,615	0,581
0,582	0,613	0,576
0,582	0,613	0,582
0,579	0,605	0,581
0,580	0,611	0,576
0,580	0,608	0,581
0,582	0,613	0,580
0,582	0,608	0,582
0,581	0,615	0,581
0,580	0,610	0,584
0,580	0,615	0,581
0,580	0,615	0,580
0,585	0,606	0,582
0,585	0,614	0,582
0,582	0,609	0,581
0,582	0,612	0,584
0,582	0,611	0,582
0,580	0,612	0,582
0,582	0,606	0,581
0,580	0,614	0,582
0,583	0,607	0,582
0,582	0,613	0,579
0,583	0,610	0,581
0,582	0,610	0,581
0,583	0,610	0,582
0,580	0,610	0,580
0,583	0,613	0,587
0,579	0,605	0,581
0,583	0,613	0,584
0,580	0,611	0,580
0,585	0,613	0,582
0,587	0,613	0,582
0,583	0,613	0,581
0,580	0,608	0,582
0,581	0,613	0,582
0,580	0,605	0,584
0,580	0,605	0,581
0,578	0,615	0,584
0,583	0,608	0,579
0,581	0,607	0,582
0,580	0,610	0,582
0,580	0,607	0,582
0,580	0,610	0,582
0,580	0,612	0,581
0,581	0,607	0,581
0,580	0,609	0,582
0,585	0,610	0,584
0,582	0,610	0,581
0,580	0,610	0,577
0,578	0,615	0,582
0,582	0,615	0,581
0,580	0,608	0,586
0,580	0,615	0,582
0,583	0,615	0,579
0,582	0,612	0,584
0,580	0,610	0,583
0,578	0,608	0,576
0,580	0,608	0,581
0,580	0,613	0,583
0,583	0,605	0,582
0,582	0,611	0,582
0,588	0,613	0,584
0,582	0,610	0,580
0,585	0,613	0,582
0,582	0,613	0,582
0,582	0,610	0,587
0,580	0,606	0,580
0,580	0,609	0,582
0,579	0,602	0,581
0,585	0,606	0,582
0,580	0,609	0,581
0,582	0,614	0,585
0,588	0,612	0,585
0,580	0,606	0,582
0,580	0,613	0,579
0,585	0,608	0,577
0,587	0,610	0,580
0,578	0,615	0,585
0,578	0,610	0,581
0,580	0,606	0,584
0,584	0,613	0,584
0,583	0,613	0,580
0,583	0,610	0,577
0,583	0,610	0,582
0,580	0,615	0,584
0,580	0,613	0,584
0,580	0,605	0,580
0,583	0,611	0,586
0,582	0,608	0,584
0,583	0,613	0,584
0,577	0,613	0,581
0,585	0,615	0,580
0,580	0,610	0,584
0,580	0,610	0,581
0,580	0,610	0,584
0,585	0,608	0,577
0,580	0,613	0,579
0,582	0,614	0,584
0,580	0,610	0,584
0,580	0,609	0,584
0,582	0,605	0,585
0,582	0,613	0,579
0,581	0,613	0,580
0,585	0,608	0,587
0,581	0,611	0,581
0,583	0,610	0,583
0,585	0,608	0,581
0,582	0,610	0,584
0,580	0,610	0,581
0,583	0,613	0,588
0,588	0,615	0,579
0,582	0,613	0,582
0,590	0,613	0,586
0,580	0,613	0,574
0,588	0,611	0,582
0,590	0,613	0,577
0,580	0,613	0,584
0,580	0,608	0,581
0,580	0,611	0,581
0,580	0,613	0,580
0,580	0,611	0,581
0,583	0,615	0,584
0,580	0,613	0,581
0,580	0,604	0,578
0,580	0,610	0,582
0,587	0,613	0,579
0,585	0,604	0,581
0,580	0,607	0,582
0,581	0,611	0,582
0,583	0,614	0,581
0,580	0,615	0,584
0,580	0,610	0,584
0,585	0,610	0,584
0,582	0,615	0,582
0,583	0,610	0,586
0,582	0,615	0,584
0,580	0,610	0,581
0,585	0,614	0,578
0,582	0,605	0,581
0,580	0,613	0,582
0,588	0,605	0,582
0,580	0,613	0,579
0,585	0,615	0,578
0,584	0,613	0,581
0,582	0,611	0,579
0,584	0,608	0,583
0,588	0,610	0,581
0,580	0,611	0,585
0,585	0,610	0,581
0,580	0,603	0,581
0,584	0,615	0,582
0,580	0,606	0,581
0,580	0,612	0,583
0,582	0,611	0,581
0,580	0,614	0,586
0,576	0,614	0,584
0,580	0,611	0,587
0,587	0,614	0,584
0,580	0,615	0,584
0,582	0,613	0,582
0,585	0,613	0,582
0,580	0,610	0,581
0,583	0,601	0,582
0,585	0,613	0,582
0,582	0,606	0,582
0,587	0,610	0,584
0,583	0,610	0,581
0,586	0,611	0,584
0,580	0,606	0,581
0,585	0,613	0,581
0,580	0,608	0,578
0,582	0,608	0,584
0,578	0,608	0,576
0,582	0,608	0,581
0,586	0,608	0,581
0,580	0,605	0,584
0,582	0,613	0,584
0,582	0,605	0,584
0,582	0,608	0,582
0,581	0,608	0,581
0,580	0,611	0,587
0,585	0,607	0,581
0,582	0,611	0,582
0,587	0,610	0,584
0,586	0,608	0,576
0,580	0,605	0,581
0,580	0,613	0,584
0,585	0,615	0,579
0,580	0,613	0,581
0,585	0,607	0,576
0,580	0,613	0,582
0,584	0,613	0,581
0,580	0,607	0,576
0,580	0,611	0,579
0,580	0,615	0,582
0,585	0,611	0,587
0,578	0,615	0,579
0,580	0,613	0,582
0,580	0,610	0,579
0,588	0,615	0,582
0,585	0,613	0,581
0,582	0,608	0,581
0,583	0,615	0,581
0,581	0,616	0,586
0,583	0,613	0,581
0,587	0,613	0,581
0,583	0,610	0,584
0,580	0,609	0,584
0,584	0,609	0,582
0,583	0,612	0,582
0,583	0,609	0,584
0,580	0,613	0,581
0,582	0,610	0,582
0,582	0,611	0,580
0,585	0,615	0,582
0,579	0,608	0,581
0,580	0,611	0,584
0,582	0,613	0,581
0,578	0,612	0,582
0,583	0,610	0,582
0,579	0,610	0,584
0,582	0,608	0,581
0,585	0,615	0,583
0,582	0,615	0,587
0,577	0,608	0,584
0,580	0,608	0,581
0,577	0,611	0,581
0,584	0,608	0,583
0,585	0,616	0,582
0,582	0,613	0,581
0,585	0,613	0,584
0,580	0,615	0,582
0,581	0,613	0,576
0,583	0,610	0,584
0,583	0,606	0,584
0,582	0,612	0,581
0,582	0,614	0,577
0,580	0,616	0,587
0,583	0,610	0,582
0,583	0,611	0,576
0,585	0,614	0,586
0,580	0,601	0,580
0,580	0,613	0,581
0,582	0,611	0,581
0,586	0,613	0,582
0,577	0,615	0,581
0,585	0,613	0,583
0,580	0,611	0,581
0,583	0,611	0,582
0,580	0,611	0,579
0,585	0,610	0,576
0,585	0,606	0,584
0,587	0,613	0,581
0,580	0,613	0,586
0,587	0,611	0,581
0,585	0,611	0,583
0,584	0,615	0,584
0,580	0,615	0,582
0,583	0,610	0,586
0,580	0,608	0,581
0,580	0,613	0,580
0,576	0,610	0,582
0,587	0,613	0,582
0,584	0,613	0,582
0,585	0,610	0,584
0,585	0,614	0,582
0,585	0,610	0,582
0,588	0,611	0,581
0,582	0,613	0,586
0,587	0,613	0,583
0,580	0,613	0,582
0,582	0,613	0,584
0,580	0,613	0,582
0,585	0,613	0,581
0,580	0,610	0,580
0,578	0,610	0,579
0,578	0,605	0,581
0,580	0,610	0,587
0,585	0,613	0,581
0,582	0,608	0,586
0,584	0,615	0,587
0,583	0,610	0,581
0,580	0,615	0,581
0,585	0,615	0,578
0,584	0,610	0,582
0,584	0,608	0,581
0,582	0,611	0,581
0,580	0,613	0,581
0,583	0,612	0,582
0,580	0,610	0,586
0,576	0,612	0,581
0,580	0,610	0,584
0,583	0,612	0,579
0,580	0,610	0,583
0,580	0,611	0,581
0,580	0,610	0,582
0,587	0,611	0,584
0,583	0,610	0,586
0,585	0,608	0,582
0,580	0,615	0,582
0,580	0,613	0,587
0,585	0,608	0,581
0,582	0,615	0,578
0,582	0,609	0,581
0,583	0,615	0,584
0,585	0,610	0,584
0,588	0,610	0,582
0,582	0,605	0,580
0,580	0,608	0,587
0,583	0,608	0,584
0,582	0,608	0,582
0,580	0,613	0,581
0,582	0,611	0,585
0,582	0,613	0,581
0,584	0,613	0,584
0,580	0,613	0,582
0,583	0,615	0,582
0,580	0,608	0,578
0,587	0,616	0,584
0,584	0,615	0,581
0,582	0,611	0,586
0,582	0,619	0,580
0,580	0,615	0,584
0,580	0,611	0,583
0,580	0,608	0,581
0,582	0,610	0,581
0,584	0,606	0,579
0,582	0,610	0,587
0,580	0,608	0,582
0,582	0,605	0,587
0,580	0,613	0,586
0,583	0,615	0,582
0,580	0,610	0,579
0,583	0,608	0,581
0,580	0,613	0,581
0,585	0,611	0,581
0,585	0,613	0,582
0,580	0,613	0,584
0,582	0,611	0,587
0,585	0,605	0,581
0,580	0,615	0,583
0,587	0,615	0,581
0,585	0,613	0,582
0,580	0,610	0,579
0,580	0,607	0,586
0,582	0,613	0,584
0,585	0,616	0,579
0,582	0,614	0,583
0,580	0,609	0,581
0,582	0,605	0,580
0,587	0,611	0,585
0,580	0,611	0,584
0,583	0,611	0,581
0,582	0,610	0,584
0,583	0,615	0,583
0,580	0,613	0,582
0,583	0,613	0,581
0,583	0,613	0,581
0,583	0,613	0,584
0,585	0,612	0,583
0,580	0,610	0,577
0,585	0,611	0,582
0,583	0,613	0,582
0,587	0,608	0,586
0,582	0,615	0,584
0,585	0,606	0,581
0,580	0,613	0,584
0,581	0,608	0,579
0,580	0,610	0,582
0,583	0,608	0,579
0,582	0,611	0,582
0,585	0,608	0,581
0,587	0,607	0,587
0,580	0,608	0,581
0,583	0,616	0,582
0,580	0,617	0,584
0,582	0,612	0,579
0,582	0,609	0,581
0,585	0,610	0,587
0,581	0,614	0,578
0,585	0,610	0,581
0,583	0,615	0,581
0,587	0,613	0,578
0,583	0,613	0,581
0,578	0,613	0,584
0,585	0,610	0,581
0,580	0,612	0,582
0,580	0,608	0,583
0,578	0,605	0,582
0,585	0,605	0,584
0,580	0,611	0,584
0,587	0,615	0,582
0,580	0,615	0,582
0,583	0,608	0,576
0,580	0,613	0,584
0,585	0,608	0,581
0,584	0,615	0,580
0,580	0,613	0,587
0,581	0,608	0,581
0,583	0,611	0,581
0,585	0,610	0,584
0,585	0,606	0,587
0,583	0,615	0,582
0,582	0,616	0,584
0,583	0,614	0,581
0,588	0,611	0,581
0,580	0,611	0,583
0,583	0,611	0,582
0,588	0,613	0,581
0,582	0,615	0,586
0,580	0,615	0,580
0,580	0,613	0,581
0,580	0,611	0,581
0,583	0,610	0,584
0,590	0,611	0,581
0,581	0,603	0,581
0,580	0,610	0,584
0,587	0,613	0,586
0,580	0,613	0,586
0,580	0,616	0,584
0,583	0,613	0,581
0,587	0,613	0,584
0,580	0,610	0,581
0,588	0,615	0,584
0,580	0,613	0,581
0,581	0,615	0,582
0,585	0,611	0,584
0,580	0,603	0,581
0,580	0,614	0,582
0,580	0,609	0,581
0,587	0,612	0,579
0,584	0,609	0,581
0,583	0,607	0,581
0,585	0,613	0,584
0,585	0,608	0,582
0,585	0,611	0,589
0,585	0,608	0,581
0,588	0,606	0,582
0,585	0,612	0,587
0,583	0,605	0,585
0,580	0,610	0,584
0,583	0,613	0,589
0,585	0,615	0,581
0,583	0,615	0,576
0,579	0,611	0,582
0,585	0,605	0,584
0,585	0,611	0,584
0,583	0,611	0,576
0,582	0,611	0,584
0,578	0,608	0,585
0,580	0,614	0,580
0,582	0,611	0,581
0,585	0,613	0,584
0,585	0,615	0,583
0,580	0,607	0,582
0,582	0,616	0,586
0,591	0,607	0,581
0,585	0,607	0,582
0,580	0,612	0,581
0,580	0,613	0,584
0,582	0,616	0,579
0,580	0,616	0,581
0,580	0,611	0,582
0,580	0,615	0,584
0,580	0,615	0,581
0,587	0,610	0,584
0,579	0,615	0,582
0,582	0,609	0,580
0,582	0,605	0,581
0,585	0,615	0,579
0,580	0,613	0,582
0,587	0,613	0,584
0,584	0,615	0,584
0,582	0,608	0,581
0,582	0,608	0,582
0,580	0,608	0,584
0,585	0,610	0,584
0,585	0,615	0,587
0,578	0,613	0,581
0,582	0,608	0,584
0,583	0,608	0,582
0,580	0,609	0,588
0,587	0,610	0,581
0,583	0,611	0,582
0,585	0,609	0,581
0,581	0,611	0,587
0,583	0,615	0,582
0,580	0,616	0,581
0,583	0,611	0,581
0,580	0,615	0,582
0,585	0,615	0,579
0,580	0,608	0,582
0,585	0,608	0,581
0,585	0,610	0,586
0,582	0,615	0,581
0,580	0,613	0,585
0,582	0,610	0,584
0,583	0,610	0,586
0,583	0,608	0,581
0,588	0,615	0,586
0,580	0,613	0,585
0,582	0,615	0,582
0,580	0,613	0,584
0,585	0,613	0,582
0,581	0,613	0,576
0,585	0,610	0,586
